county,fips,year,population,total_cases,poor_or_fair_health_raw_value,mean_temp_f,mean_humidity_percent,unemployment_raw_value,gdp,children_in_poverty_raw_value,uninsured_raw_value
ALBANY,36001,2012,298284,521,0.121,41.96122951,70.66393443,0.072,28723744,0.174,0.093
ALBANY,36001,2013,303565,567,0.128,37.83185185,71.90123457,0.07,29431456,0.189,0.102
ALBANY,36001,2015,306945,713,0.129,35.36962963,70,0.0625537376,30964946,0.161,0.0957423537
ALBANY,36001,2016,308171,701,0.122,40.82,68.39754098,0.0489919957,31617026,0.185,0.0888753701
ALBANY,36001,2017,309381,1708,0.123054489,39.24962963,71.48148148,0.0441321887,31742890,0.164,0.0734180501
ALBANY,36001,2018,308846,1352,0.134795327,37.57111111,71.2962963,0.0404401114,31793879,0.156,0.054516989
ALBANY,36001,2019,309612,1719,0.134795327,36.50296296,72.45679012,0.0426133167,32919078,0.132,0.0436613592
ALBANY,36001,2020,307117,34,0.1420867141,38.51983607,69.84016393,0.0367928983,32615216,0.153,0.0440093817
ALBANY,36001,2021,305506,782,0.1349705829,39.09407407,70.20987654,0.0364891644,35064687,0.16,0.0416842593
ALBANY,36001,2022,303654,3450,0.147,39.03851852,70.35390947,0.0718190255,35391018,0.125,0.0402853704
ALLEGANY,36003,2012,49157,123,0.161,41.07745902,74.05327869,0.094,1400930,0.23,0.115
ALLEGANY,36003,2013,48778,160,0.144,36.65333333,75.22633745,0.087,1407913,0.244,0.122
ALLEGANY,36003,2015,48109,87,0.163,34.12444444,74.42798354,0.0757050345,1466756,0.256,0.1072901204
ALLEGANY,36003,2016,47736,211,0.135,39.61901639,72.79508197,0.0619002742,1439469,0.265,0.1099229874
ALLEGANY,36003,2017,47462,205,0.137137562,39.05037037,75.18518519,0.0576980825,1697623,0.256,0.0848583359
ALLEGANY,36003,2018,47077,364,0.1490841487,36.17259259,74.03703704,0.0624752279,1661773,0.258,0.0615511457
ALLEGANY,36003,2019,46894,492,0.1490841487,35.86666667,76.00823045,0.0670258838,1708216,0.25,0.0558585072
ALLEGANY,36003,2020,46430,14,0.1441629236,37.2657377,74.96721311,0.0563177637,1514422,0.228,0.0585377276
ALLEGANY,36003,2021,46091,202,0.1750506917,37.68296296,73.99588477,0.0545753819,1473140,0.268,0.0570917759
ALLEGANY,36003,2022,45587,692,0.184,37.95481481,73.66255144,0.0806807438,1430211,0.21,0.0554221993
BRONX,36005,2012,1397287,3954,0.254,47.52131148,71.16393443,0.128,37064343,0.422,0.167
BRONX,36005,2013,1392002,4242,0.243,43.72148148,71.86831276,0.123,38015572,0.409,0.17
BRONX,36005,2014,1408473,3489,0.242,41.12592593,70.1399177,0.1265713142,38445020,0.44,0.1648093047
BRONX,36005,2015,1418733,4982,0.242,41.35333333,70.06584362,0.1183916311,38609160,0.416,0.1582613262
BRONX,36005,2016,1438159,6096,0.287,46.3992623,70.82786885,0.0980482337,39590448,0.43,0.1557491128
BRONX,36005,2017,1455444,11749,0.2752054161,45.04148148,70.88477366,0.0774213343,39476535,0.426,0.1389545961
BRONX,36005,2018,1455720,10902,0.268376738,44.32148148,69.91358025,0.0711432691,42861240,0.398,0.1110470163
BRONX,36005,2019,1471160,20962,0.268376738,43.94740741,70.18106996,0.0619851395,44823621,0.393,0.0938560187
BRONX,36005,2020,1432132,150,0.2679894691,44.89508197,70.1147541,0.0566447255,43053702,0.376,0.0890274368
BRONX,36005,2021,1418207,7951,0.2931900863,44.93555556,69.81481481,0.0535991848,43531996,0.365,0.086933588
BRONX,36005,2022,1401142,30053,0.3,45.6162963,69.60493827,0.1603090885,43713280,0.306,0.0851196148
BROOME,36007,2012,194630,822,0.138,42.99254098,71.79098361,0.088,9530681,0.234,0.114
BROOME,36007,2013,199031,549,0.138,38.87777778,73.05349794,0.085,9306605,0.244,0.118
BROOME,36007,2015,197534,653,0.133,36.31111111,70.99588477,0.0784856575,9047065,0.25,0.1065012667
BROOME,36007,2016,197349,1352,0.137,41.73622951,70.08606557,0.0659646739,8915673,0.236,0.0986871363
BROOME,36007,2017,196567,2214,0.1428779824,39.82962963,74.12345679,0.0604774231,9063798,0.232,0.0724305569
BROOME,36007,2018,195334,1503,0.1720023675,37.47777778,72.81893004,0.0540874204,9031322,0.244,0.0641665469
BROOME,36007,2019,193639,2776,0.1720023675,37.34518519,74.19341564,0.0561425992,9144907,0.212,0.0539657339
BROOME,36007,2020,191659,47,0.1592998494,38.48147541,72.72540984,0.048645262,8822496,0.239,0.0533783014
BROOME,36007,2021,190488,1233,0.1695898572,38.99703704,72.69958848,0.0474090408,9121031,0.249,0.0520853236
BROOME,36007,2022,189420,3628,0.186,39.11333333,72.65432099,0.0866820518,9043815,0.238,0.0520782836
CATTARAUGUS,36009,2012,79689,108,0.203,39.77614754,75.33606557,0.091,3029292,0.221,0.126
CATTARAUGUS,36009,2013,79832,35,0.2,35.25407407,76.74485597,0.087,3078891,0.28,0.141
CATTARAUGUS,36009,2015,78892,87,0.182,32.70222222,75.97530864,0.0808058002,3074534,0.287,0.1296364814
CATTARAUGUS,36009,2016,78600,105,0.139,38.33688525,74.31147541,0.0687826371,2998787,0.234,0.1154770826
CATTARAUGUS,36009,2017,77922,492,0.1459180424,38.40888889,76.97119342,0.0620351496,2888306,0.261,0.0948922359
CATTARAUGUS,36009,2018,77677,413,0.1852914104,35.74962963,76.27572016,0.0590938936,2826009,0.205,0.0750964108
CATTARAUGUS,36009,2019,77348,447,0.1852914104,35.31259259,78.58436214,0.0624783662,2893957,0.234,0.0717447496
CATTARAUGUS,36009,2020,76840,72,0.1637069987,36.90868852,76.89344262,0.0534979424,2688890,0.244,0.0648280157
CATTARAUGUS,36009,2021,76117,194,0.1962491586,37.32296296,75.50205761,0.0505253217,2791441,0.215,0.0648834658
CATTARAUGUS,36009,2022,75863,743,0.197,37.51925926,76.16872428,0.0941403657,2821143,0.22,0.0693304389
CAYUGA,36011,2012,79526,216,0.146,42.97557377,72.55737705,0.083,2795632,0.19,0.122
CAYUGA,36011,2013,79738,171,0.153,38.94444444,73.69547325,0.077,2894548,0.21,0.129
CAYUGA,36011,2015,79477,202,0.114,36.13925926,71.72427984,0.0716046309,2920122,0.222,0.1038651942
CAYUGA,36011,2016,78823,468,0.124,40.99852459,71.85655738,0.0597656043,2829277,0.198,0.1037872863
CAYUGA,36011,2017,78288,1167,0.123674193,41.25333333,72.96296296,0.0539317468,2802820,0.203,0.0754811337
CAYUGA,36011,2018,77861,780,0.1365135938,39.3562963,71.66666667,0.0503495362,2801933,0.187,0.0669135279
CAYUGA,36011,2019,77603,689,0.1365135938,38.14740741,73.61728395,0.051004594,2883105,0.197,0.0554282039
CAYUGA,36011,2020,77145,7,0.141583723,40.00188525,72.09016393,0.0447794404,2883655,0.176,0.0506181089
CAYUGA,36011,2021,76576,195,0.1737835253,40.86148148,70.75720165,0.0428627058,2961969,0.205,0.0476916044
CAYUGA,36011,2022,76029,1492,0.181,40.82592593,72.24279835,0.0790298444,3034390,0.153,0.0476969436
CHAUTAUQUA,36013,2012,133503,482,0.166,41.30319672,75.71311475,0.088,5314271,0.254,0.119
CHAUTAUQUA,36013,2013,134368,298,0.164,36.76074074,76.80658436,0.079,5168399,0.309,0.121
CHAUTAUQUA,36013,2015,133080,369,0.16,33.97111111,76.47325103,0.0789187787,4954943,0.295,0.1035408989
CHAUTAUQUA,36013,2016,132053,543,0.138,39.69795082,74.67622951,0.0679924472,4865782,0.288,0.1066342381
CHAUTAUQUA,36013,2017,130779,1418,0.1485871148,40.75037037,75.50205761,0.0612417702,4818623,0.282,0.0787841489
CHAUTAUQUA,36013,2018,129504,800,0.1808941004,38.0437037,75.0617284,0.0577250479,4827335,0.289,0.0659255934
CHAUTAUQUA,36013,2019,129046,881,0.1808941004,37.38592593,77.03292181,0.0607655674,4802381,0.275,0.0557711586
CHAUTAUQUA,36013,2020,127939,34,0.180179014,39.09745902,75.46311475,0.0502973106,4443060,0.27,0.0527599202
CHAUTAUQUA,36013,2021,126903,272,0.1793953865,39.60148148,73.7654321,0.0471860678,4593507,0.244,0.0551184325
CHAUTAUQUA,36013,2022,126032,1627,0.198,39.66962963,75.25102881,0.0891729409,4707912,0.194,0.0542911925
CHEMUNG,36015,2012,88331,149,0.207,41.56581967,71.68852459,0.085,3982880,0.227,0.114
CHEMUNG,36015,2013,88840,55,0.217,37.47185185,72.781893,0.079,4012432,0.242,0.107
CHEMUNG,36015,2015,88506,193,0.193,34.83259259,70.95061728,0.0824639714,3880865,0.255,0.0943800761
CHEMUNG,36015,2016,87770,595,0.127,40.04909836,70.46721311,0.0626496616,3789358,0.266,0.0856147624
CHEMUNG,36015,2017,87071,485,0.1382527022,39.94074074,73.16460905,0.0591938883,3691136,0.232,0.0648422952
CHEMUNG,36015,2018,86322,838,0.1609387713,38.08740741,70.83127572,0.0566307455,3741851,0.227,0.0507944892
CHEMUNG,36015,2019,85557,1268,0.1609387713,37.72,73.27160494,0.0559489295,3715758,0.237,0.0458707388
CHEMUNG,36015,2020,84254,7,0.1474862208,38.93811475,72.28688525,0.0466174766,3547412,0.2,0.0417586739
CHEMUNG,36015,2021,83456,632,0.1759972435,39.50444444,71.82716049,0.0421485479,3665392,0.203,0.0412185553
CHEMUNG,36015,2022,82622,2042,0.18,39.66296296,71.56790123,0.0875529213,3652283,0.201,0.041139932
CHENANGO,36017,2012,50620,267,0.126,40.15680328,72.81557377,0.091,1971074,0.236,0.12
CHENANGO,36017,2013,50118,172,0.118,36.00962963,74.61728395,0.083,2045628,0.26,0.12
CHENANGO,36017,2015,49503,197,0.103,33.43851852,72.46090535,0.071035839,2219193,0.247,0.1130404925
CHENANGO,36017,2016,49426,493,0.131,38.87688525,71.22131148,0.0615292199,2304280,0.246,0.098677163
CHENANGO,36017,2017,48844,567,0.1410993838,37.60666667,75.8600823,0.0557715569,2256103,0.233,0.0849463444
CHENANGO,36017,2018,48579,553,0.1621190431,35.99407407,74.30864198,0.0504014662,2272465,0.218,0.0648313974
CHENANGO,36017,2019,47863,613,0.1621190431,35.38222222,76.26748971,0.0540432877,2313663,0.182,0.0513610019
CHENANGO,36017,2020,47536,25,0.1473507665,36.69991803,74.67213115,0.0467077088,2180689,0.223,0.0509434957
CHENANGO,36017,2021,47207,187,0.176177158,37.43259259,73.96296296,0.0444746377,2144033,0.201,0.04929183
CHENANGO,36017,2022,46730,867,0.186,37.52296296,74.09876543,0.0688878676,2267131,0.157,0.046155514
CLINTON,36019,2012,81618,49,0.131,34.85270492,74.28278689,0.102,3759448,0.188,0.132
CLINTON,36019,2013,81945,70,0.143,31.58592593,73.70781893,0.099,3809799,0.199,0.113
CLINTON,36019,2015,81591,149,0.145,28.75407407,71.19341564,0.086246457,3839374,0.205,0.1027868259
CLINTON,36019,2016,81632,213,0.134,33.2304918,72.05737705,0.0668811895,3808158,0.193,0.1013498527
CLINTON,36019,2017,81251,642,0.1433509274,32.98222222,76.31687243,0.0592563796,3770005,0.223,0.0805690967
CLINTON,36019,2018,81073,638,0.1534303918,31.82296296,73.19341564,0.0534875922,3695035,0.184,0.068383887
CLINTON,36019,2019,80980,567,0.1534303918,29.02222222,76.77777778,0.0536561156,3672522,0.173,0.0614364283
CLINTON,36019,2020,80695,24,0.1476726582,32.35336066,72.51639344,0.0438399034,3538404,0.169,0.0538578011
CLINTON,36019,2021,80485,526,0.1733723064,33.57925926,72.60082305,0.0435788662,3590733,0.168,0.0504816386
CLINTON,36019,2022,79778,1596,0.182,32.62518519,74.36213992,0.0796682371,3644343,0.131,0.0500597134
COLUMBIA,36021,2012,61618,148,0.141,43.64762295,70.01639344,0.076,2550232,0.159,0.126
COLUMBIA,36021,2013,62550,123,0.137,39.38962963,71.79835391,0.074,2528554,0.167,0.133
COLUMBIA,36021,2015,62243,129,0.131,37.03037037,69.28806584,0.0632135444,2598781,0.179,0.1183860148
COLUMBIA,36021,2016,62122,198,0.116,42.53,68.32377049,0.0472273391,2555718,0.18,0.1096359213
COLUMBIA,36021,2017,61509,336,0.1237609937,40.85851852,71.03292181,0.0407308717,2471607,0.194,0.0886047043
COLUMBIA,36021,2018,60989,358,0.115852845,39.4562963,70.47325103,0.0367458229,2354818,0.185,0.0718957006
COLUMBIA,36021,2019,60604,122,0.115852845,38.67185185,71.04115226,0.0384016276,2482005,0.162,0.0643502582
COLUMBIA,36021,2020,59916,3,0.1371713669,40.29770492,69.17622951,0.0331890791,2527388,0.164,0.0604193429
COLUMBIA,36021,2021,59461,113,0.1524541892,40.76962963,69.48559671,0.0322311664,2679308,0.154,0.05781904
COLUMBIA,36021,2022,59534,624,0.159,41.0637037,68.83539095,0.0619617935,2649217,0.16,0.05706018
CORTLAND,36023,2012,47996,153,0.153,40.77942623,73.65983607,0.091,1820218,0.195,0.115
CORTLAND,36023,2013,49363,79,0.154,36.63407407,75.4691358,0.084,1859594,0.223,0.114
CORTLAND,36023,2015,48976,100,0.173,33.98,73.60082305,0.0790454884,1912061,0.207,0.0968154169
CORTLAND,36023,2016,49024,254,0.122,39.26639344,72.66803279,0.0643831005,1791922,0.185,0.0897027188
CORTLAND,36023,2017,48494,593,0.131449126,37.98074074,76.58436214,0.0587420222,1779443,0.2,0.0746026767
CORTLAND,36023,2018,48070,676,0.1605198127,36.15111111,74.46090535,0.056682448,1803173,0.211,0.0520645367
CORTLAND,36023,2019,47786,923,0.1605198127,35.28888889,77.04938272,0.0587369606,1772504,0.201,0.0458945665
CORTLAND,36023,2020,47823,24,0.1340637237,36.72721311,75.48360656,0.0508134514,1753037,0.184,0.0422957432
CORTLAND,36023,2021,47581,398,0.1685029008,37.4837037,74.79423868,0.048921367,1772552,0.193,0.0438548405
CORTLAND,36023,2022,47173,1264,0.171,37.54444444,74.82304527,0.0794993987,1782287,0.157,0.0417452046
DELAWARE,36025,2012,45514,93,0.12,39.785,72.95491803,0.087,1846611,0.209,0.13
DELAWARE,36025,2013,47559,65,0.116,35.51037037,74.89711934,0.086,1880718,0.267,0.133
DELAWARE,36025,2015,46722,121,0.115,32.93037037,73.20164609,0.0800928338,1919040,0.291,0.1228811189
DELAWARE,36025,2016,46581,261,0.123,38.69467213,71.09836066,0.0648253372,1912715,0.226,0.1207736349
DELAWARE,36025,2017,46053,313,0.1460542736,36.90962963,75.7037037,0.0604998476,1982111,0.271,0.0962839297
DELAWARE,36025,2018,45523,373,0.1498064234,35.34,74.64197531,0.0549837066,1930101,0.286,0.0727218935
DELAWARE,36025,2019,45001,543,0.1498064234,34.75925926,76.30452675,0.0564279732,2069113,0.3,0.0652804642
DELAWARE,36025,2020,44527,37,0.1539314506,36.17172131,74.1557377,0.0482228227,2012410,0.262,0.0661934887
DELAWARE,36025,2021,44135,289,0.175691544,36.67851852,74.20576132,0.047130826,2213129,0.191,0.058421516800000003
DELAWARE,36025,2022,43938,781,0.185,36.7237037,74.32510288,0.0719888256,2332083,0.187,0.0572791599
DUTCHESS,36027,2012,293562,619,0.104,44.62655738,69.70901639,0.079,13837712,0.107,0.111
DUTCHESS,36027,2013,297999,380,0.112,40.45555556,71.20164609,0.074,14000302,0.115,0.109
DUTCHESS,36027,2015,296916,678,0.12,38.18666667,68.61316872,0.067591742,13826947,0.128,0.1050374324
DUTCHESS,36027,2016,296579,970,0.126,43.61368852,67.88934426,0.0532899692,13771521,0.129,0.0938834594
DUTCHESS,36027,2017,295754,1593,0.1194850317,41.75481481,71.02880658,0.0457981728,14140113,0.129,0.0815376571
DUTCHESS,36027,2018,294473,786,0.1337707659,40.25555556,71.61316872,0.0416654994,14048737,0.114,0.0621779839
DUTCHESS,36027,2019,295568,1180,0.1337707659,39.95111111,71.31687243,0.0433028157,14296118,0.129,0.0526663472
DUTCHESS,36027,2020,293718,100,0.1469691904,41.16672131,70.35245902,0.0368571706,13769280,0.11,0.053434454
DUTCHESS,36027,2021,294218,2033,0.1471689496,41.42592593,70.42798354,0.036094140500000003,14742779,0.098,0.0514201204
DUTCHESS,36027,2022,293293,6865,0.156,41.76074074,70.3127572,0.0766431322,15137772,0.086,0.0533922862
ERIE,36029,2012,909247,1688,0.139,43.26918033,72.70081967,0.082,53656459,0.209,0.098
ERIE,36029,2013,918028,863,0.137,39.12666667,73.00411523,0.079,53743185,0.226,0.1
ERIE,36029,2015,919866,2164,0.134,36.10222222,73.29218107,0.0740741542,56784096,0.231,0.0862341677
ERIE,36029,2016,922835,2372,0.137,41.63811475,70.82377049,0.0608604665,57064333,0.229,0.0841465404
ERIE,36029,2017,922578,5173,0.1384338419,41.96814815,72.99588477,0.0542014711,56612266,0.243,0.0688851474
ERIE,36029,2018,921046,4966,0.1590209225,39.3762963,72.63786008,0.048822103,57348021,0.198,0.054297432
ERIE,36029,2019,925528,5680,0.1590209225,38.55555556,73.79423868,0.0518962654,58581787,0.214,0.0454887385
ERIE,36029,2020,919719,405,0.1594717447,40.54852459,72.63114754,0.044140662,57875122,0.192,0.0449009631
ERIE,36029,2021,918702,1384,0.1665285409,41.07259259,71.74897119,0.0425637505,60516986,0.193,0.0442020478
ERIE,36029,2022,917241,7660,0.17,41.18814815,72.61316872,0.0950508888,61413166,0.178,0.0408415299
ESSEX,36031,2012,37686,63,0.118,34.17254098,76.23770492,0.093,1659525,0.193,0.144
ESSEX,36031,2013,39181,43,0.102,30.79037037,75.76131687,0.092,1698335,0.216,0.135
ESSEX,36031,2015,38762,40,0.082,27.60814815,74.80658436,0.0870328426,1606188,0.19,0.120894145
ESSEX,36031,2016,38679,73,0.116,32.86090164,73.94672131,0.0688910362,1628237,0.182,0.1108217894
ESSEX,36031,2017,38478,168,0.1239378416,30.53777778,79.04526749,0.0610871441,1584008,0.193,0.08764468
ESSEX,36031,2018,38102,146,0.1340950164,28.25185185,77.40740741,0.0534329049,1600315,0.183,0.0681722394
ESSEX,36031,2019,37956,191,0.1340950164,26.39185185,79.68312757,0.0555748122,1621323,0.168,0.0534504391
ESSEX,36031,2020,37300,98,0.1142002491,28.98942623,76.76639344,0.0488347582,1596977,0.161,0.052979893
ESSEX,36031,2021,36885,578,0.1620117606,30.19555556,76.38683128,0.0473668726,1702064,0.171,0.0449587755
ESSEX,36031,2022,36891,720,0.163,29.55481481,77.76131687,0.0813657828,1680386,0.149,0.0494985809
FRANKLIN,36033,2012,50274,88,0.168,36.07877049,75.15983607,0.09,1979927,0.222,0.182
FRANKLIN,36033,2013,51551,106,0.154,32.61925926,75.0617284,0.091,1972823,0.294,0.161
FRANKLIN,36033,2015,51688,108,0.152,29.53703704,73.61728395,0.0897962871,1866923,0.29,0.1415196814
FRANKLIN,36033,2016,51262,206,0.148,34.55762295,72.71311475,0.0728489669,1905359,0.246,0.1290853515
FRANKLIN,36033,2017,50660,235,0.1519325016,33.24,77.75720165,0.0652450357,1906558,0.262,0.1075574508
FRANKLIN,36033,2018,50409,732,0.1509977126,31.39481481,75.3127572,0.0564332946,1882900,0.262,0.0778342246
FRANKLIN,36033,2019,51116,536,0.1509977126,29.32888889,77.55967078,0.0607046342,1920211,0.267,0.0659853065
FRANKLIN,36033,2020,50293,1,0.1564206813,32.2095082,73.89754098,0.051610933,1857624,0.221,0.0738238512
FRANKLIN,36033,2021,50022,309,0.1924635138,33.19703704,74.41563786,0.0492505353,1934309,0.251,0.0683460208
FRANKLIN,36033,2022,49965,1212,0.202,32.51851852,75.91769547,0.0820440694,2013244,0.25,0.0701635836
FULTON,36035,2012,55053,97,0.156,39.09008197,73.87295082,0.101,1789951,0.242,0.12
FULTON,36035,2013,55180,69,0.169,34.94296296,75.0781893,0.1,1812043,0.253,0.129
FULTON,36035,2015,54586,113,0.181,32.39111111,72.69958848,0.0911927878,1743914,0.251,0.1124127506
FULTON,36035,2016,54105,151,0.129,37.74155738,71.82786885,0.0764181903,1895679,0.258,0.1039469245
FULTON,36035,2017,53992,345,0.1491329848,36.0437037,76.40740741,0.0656722779,1885996,0.269,0.0899083823
FULTON,36035,2018,53828,448,0.1657626746,34.22888889,75.08230453,0.0568659405,1829069,0.226,0.0671193463
FULTON,36035,2019,53877,524,0.1657626746,32.71481481,77.86831276,0.0584552044,1888385,0.253,0.0587633659
FULTON,36035,2020,53591,55,0.1574909683,34.96778689,74.72540984,0.0509682214,1843272,0.198,0.0567946119
FULTON,36035,2021,53383,254,0.187288923,35.87037037,74.36213992,0.0502736582,1834074,0.264,0.0505515791
FULTON,36035,2022,52812,1276,0.193,35.60740741,75.13168724,0.0861877471,1856225,0.202,0.0481968076
GENESEE,36037,2012,57868,206,0.137,42.85459016,71.63934426,0.076,2304449,0.169,0.099
GENESEE,36037,2013,59993,92,0.133,38.77333333,72.02057613,0.075,2346855,0.181,0.114
GENESEE,36037,2015,59454,273,0.12,35.87925926,71.46090535,0.067146207,2434347,0.193,0.1109016007
GENESEE,36037,2016,59162,298,0.118,40.99336066,69.96311475,0.0552102377,2403903,0.171,0.1002409438
GENESEE,36037,2017,58937,727,0.1242236474,41.01333333,72.59670782,0.050444415,2374864,0.194,0.0800427341
GENESEE,36037,2018,58482,581,0.1670799334,38.38666667,71.77366255,0.0456978456,2458721,0.162,0.0581781282
GENESEE,36037,2019,57956,598,0.1670799334,37.30592593,74.12345679,0.0487164822,2456671,0.145,0.0529597018
GENESEE,36037,2020,57511,7,0.1369986732,39.19704918,72.98360656,0.0417841321,2356544,0.141,0.0482538857
GENESEE,36037,2021,57280,182,0.1607320733,40.23259259,70.76131687,0.0394135055,2403311,0.136,0.0452675802
GENESEE,36037,2022,56994,743,0.165,40.11259259,72.16460905,0.0735101167,2493591,0.126,0.0441768856
GREENE,36039,2012,48947,118,0.115,38.65262295,70.7295082,0.086,2575920,0.21,0.143
GREENE,36039,2013,48954,83,0.092,34.5,72.33333333,0.087,2331433,0.218,0.13
GREENE,36039,2015,48455,84,0.109,32.08,70.40740741,0.0819608352,2343880,0.216,0.1131103296
GREENE,36039,2016,47967,131,0.121,37.74745902,68.25,0.0669932286,2430499,0.2,0.1054160212
GREENE,36039,2017,47625,236,0.1296319779,36.22296296,73.08230453,0.0574486466,2478772,0.243,0.0887389287
GREENE,36039,2018,47508,236,0.1640831806,35.01037037,73.26748971,0.050308058,2374522,0.213,0.0693879872
GREENE,36039,2019,47470,124,0.1640831806,33.95851852,75.34567901,0.0526087585,2285352,0.195,0.057297483
GREENE,36039,2020,47491,4,0.1427853418,35.64131148,72.68442623,0.0450928382,2330755,0.179,0.0564513794
GREENE,36039,2021,47188,78,0.1749838201,36.24518519,72.57613169,0.0450397119,2464553,0.185,0.055997668
GREENE,36039,2022,47177,548,0.191,36.26666667,72.79012346,0.0829840738,2747974,0.161,0.0497786958
HAMILTON,36041,2016,4715,12,0.104,34.16663934,74.85245902,0.0728612362,252632,0.206,0.1301272984
HAMILTON,36041,2017,4712,28,0.1210091181,32.14074074,79.44855967,0.0676722381,233351,0.194,0.096783541
HAMILTON,36041,2018,4542,13,0.1178317938,30.30444444,77.30452675,0.0647875473,233210,0.184,0.0745305164
HAMILTON,36041,2019,4485,25,0.1178317938,28.67703704,80.24691358,0.0756013746,228535,0.158,0.067265964
HAMILTON,36041,2020,4434,2,0.1387472855,31.02844262,76.66393443,0.0683797909,231682,0.155,0.0672430355
HAMILTON,36041,2021,4416,21,0.167078616,31.92,76.58024691,0.0600722674,229207,0.177,0.0626434897
HAMILTON,36041,2022,4345,76,0.197,31.64888889,77.89711934,0.0789350771,229884,0.141,0.0726424525
HERKIMER,36043,2012,62236,236,0.132,38.27786885,74.4795082,0.084,1801460,0.227,0.115
HERKIMER,36043,2013,64160,216,0.115,34.09333333,75.94238683,0.084,1861866,0.245,0.127
HERKIMER,36043,2015,64181,343,0.142,31.41259259,74.10699588,0.0808833267,1815721,0.254,0.113021453
HERKIMER,36043,2016,63744,502,0.125,36.77442623,73.05737705,0.0675262163,1773022,0.23,0.1096065803
HERKIMER,36043,2017,63100,796,0.1435725073,35.41111111,76.83127572,0.0627377741,1730399,0.203,0.0830114695
