latitude,longitude,flu_season,mean_temp_C,mean_humidity_percent,days_observed,mean_temp_F
43.0009096,-78.1927784,2016,4.996311475,69.96311475,244,40.99336066
43.0009096,-78.1927784,2017,5.007407407,72.59670782,243,41.01333333
43.0009096,-78.1927784,2018,3.548148148,71.77366255,243,38.38666667
43.0009096,-78.1927784,2019,2.947736626,74.12345679,243,37.30592593
43.0009096,-78.1927784,2020,3.998360656,72.98360656,244,39.19704918
43.0009096,-78.1927784,2021,4.573662551,70.76131687,243,40.23259259
43.0009096,-78.1927784,2022,4.506995885,72.16460905,243,40.11259259
43.0009096,-78.1927784,2023,4.803703704,71.64609053,243,40.64666667
43.0009096,-78.1927784,2024,6.013114754,73.71311475,244,42.82360656
43.0009096,-78.1927784,2025,3.991769547,75.09876543,243,39.18518519
43.0009096,-78.1927784,2026,-0.003870968,77.02580645,155,31.99303226
43.0065299,-76.1961167,2010,3.706584362,75.75720165,243,38.67185185
43.0065299,-76.1961167,2011,2.288477366,76.76131687,243,36.11925926
43.0065299,-76.1961167,2012,5.538934426,73.16393443,244,41.97008197
43.0065299,-76.1961167,2013,3.208641975,75.02469136,243,37.77555556
43.0065299,-76.1961167,2014,1.441563786,73.1563786,243,34.59481481
43.0065299,-76.1961167,2015,1.703292181,72.80658436,243,35.06592593
43.0065299,-76.1961167,2016,4.506557377,72.56967213,244,40.11180328
43.0065299,-76.1961167,2017,4.490123457,73.81893004,243,40.08222222
43.0065299,-76.1961167,2018,3.622633745,71.65020576,243,38.52074074
43.0065299,-76.1961167,2019,2.943621399,74.03703704,243,37.29851852
43.0065299,-76.1961167,2020,3.890163934,72.39344262,244,39.00229508
43.0065299,-76.1961167,2021,4.376954733,71.18518519,243,39.87851852
43.0065299,-76.1961167,2022,4.448971193,71.92592593,243,40.00814815
43.0065299,-76.1961167,2023,5.016049383,70.26748971,243,41.02888889
43.0065299,-76.1961167,2024,5.824590164,74.06557377,244,42.4842623
43.0065299,-76.1961167,2025,3.913580247,74.6255144,243,39.04444444
43.0065299,-76.1961167,2026,-0.107741935,76.42580645,155,31.80606452
43.0085456,-76.5745866,2010,4.24691358,74.7654321,243,39.64444444
43.0085456,-76.5745866,2011,2.78436214,75.97530864,243,37.01185185
43.0085456,-76.5745866,2012,6.097540984,72.55737705,244,42.97557377
43.0085456,-76.5745866,2013,3.858024691,73.69547325,243,38.94444444
43.0085456,-76.5745866,2014,2,71.97530864,243,35.6
43.0085456,-76.5745866,2015,2.299588477,71.72427984,243,36.13925926
43.0085456,-76.5745866,2016,4.999180328,71.85655738,244,40.99852459
43.0085456,-76.5745866,2017,5.140740741,72.96296296,243,41.25333333
43.0085456,-76.5745866,2018,4.086831276,71.66666667,243,39.3562963
43.0085456,-76.5745866,2019,3.415226337,73.61728395,243,38.14740741
43.0085456,-76.5745866,2020,4.445491803,72.09016393,244,40.00188525
43.0085456,-76.5745866,2021,4.923045267,70.75720165,243,40.86148148
43.0085456,-76.5745866,2022,4.903292181,72.24279835,243,40.82592593
43.0085456,-76.5745866,2023,5.450617284,70.52263374,243,41.81111111
43.0085456,-76.5745866,2024,6.260655738,73.87704918,244,43.26918033
43.0085456,-76.5745866,2025,4.395473251,74.14814815,243,39.91185185
43.0085456,-76.5745866,2026,0.369677419,76.30322581,155,32.66541935
43.1061353,-73.8553872,2010,4.049382716,72.66255144,243,39.28888889
43.1061353,-73.8553872,2011,2.358436214,73.89711934,243,36.24518519
43.1061353,-73.8553872,2012,5.479918033,71.68032787,244,41.86385246
43.1061353,-73.8553872,2013,3.318930041,71.76131687,243,37.97407407
43.1061353,-73.8553872,2014,1.438271605,71.218107,243,34.58888889
43.1061353,-73.8553872,2015,1.781069959,69.83539095,243,35.20592593
43.1061353,-73.8553872,2016,4.774590164,69.17213115,244,40.5942623
43.1061353,-73.8553872,2017,3.851440329,73.39917695,243,38.93259259
43.1061353,-73.8553872,2018,2.913580247,72.8600823,243,37.24444444
43.1061353,-73.8553872,2019,2.142798354,74.10288066,243,35.85703704
43.1061353,-73.8553872,2020,3.366393443,71.95081967,244,38.0595082
43.1061353,-73.8553872,2021,3.745679012,72.35802469,243,38.74222222
43.1061353,-73.8553872,2022,3.732098765,72.37860082,243,38.71777778
43.1061353,-73.8553872,2023,4.694238683,71.26337449,243,40.44962963
43.1061353,-73.8553872,2024,5.022540984,73.80327869,244,41.04057377
43.1061353,-73.8553872,2025,3.295884774,73.1399177,243,37.93259259
43.1061353,-73.8553872,2026,-0.923225806,73.71612903,155,30.33819355
43.1156093,-74.4236782,2010,2.436213992,75.34156379,243,36.38518519
43.1156093,-74.4236782,2011,0.813580247,76.48148148,243,33.46444444
43.1156093,-74.4236782,2012,3.938934426,73.87295082,244,39.09008197
43.1156093,-74.4236782,2013,1.634979424,75.0781893,243,34.94296296
43.1156093,-74.4236782,2014,-0.114814815,73.74074074,243,31.79333333
43.1156093,-74.4236782,2015,0.217283951,72.69958848,243,32.39111111
43.1156093,-74.4236782,2016,3.189754098,71.82786885,244,37.74155738
43.1156093,-74.4236782,2017,2.246502058,76.40740741,243,36.0437037
43.1156093,-74.4236782,2018,1.238271605,75.08230453,243,34.22888889
43.1156093,-74.4236782,2019,0.397119342,77.86831276,243,32.71481481
43.1156093,-74.4236782,2020,1.648770492,74.72540984,244,34.96778689
43.1156093,-74.4236782,2021,2.150205761,74.36213992,243,35.87037037
43.1156093,-74.4236782,2022,2.004115226,75.13168724,243,35.60740741
43.1156093,-74.4236782,2023,3.141975309,73.11522634,243,37.65555556
43.1156093,-74.4236782,2024,3.431967213,76.19672131,244,38.17754098
43.1156093,-74.4236782,2025,1.495473251,76.41975309,243,34.69185185
43.1156093,-74.4236782,2026,-2.510322581,76.83225806,155,27.48141935
43.1631,-74.8741,2010,1.935390947,76.26748971,243,35.4837037
43.1631,-74.8741,2011,0.387242798,77.40329218,243,32.69703704
43.1631,-74.8741,2012,3.487704918,74.4795082,244,38.27786885
43.1631,-74.8741,2013,1.162962963,75.94238683,243,34.09333333
43.1631,-74.8741,2014,-0.503292181,74.31687243,243,31.09407407
43.1631,-74.8741,2015,-0.326337449,74.10699588,243,31.41259259
43.1631,-74.8741,2016,2.652459016,73.05737705,244,36.77442623
43.1631,-74.8741,2017,1.895061728,76.83127572,243,35.41111111
43.1631,-74.8741,2018,0.999588477,75.11522634,243,33.79925926
43.1631,-74.8741,2019,0.312757202,77.09876543,243,32.56296296
43.1631,-74.8741,2020,1.403688525,74.6352459,244,34.52663934
43.1631,-74.8741,2021,1.79218107,74.77366255,243,35.22592593
43.1631,-74.8741,2022,1.852674897,74.8600823,243,35.33481481
43.1631,-74.8741,2023,2.738683128,73.44855967,243,36.92962963
43.1631,-74.8741,2024,3.191393443,76.67622951,244,37.7445082
43.1631,-74.8741,2025,1.202057613,77.1399177,243,34.1637037
43.1631,-74.8741,2026,-2.907096774,77.76774194,155,26.76722581
43.174966,-77.639663,2010,4.370781893,73.72427984,243,39.86740741
43.174966,-77.639663,2011,2.841563786,74.97119342,243,37.11481481
43.174966,-77.639663,2012,6.344672131,71.46311475,244,43.42040984
43.174966,-77.639663,2013,4.061316872,72.51028807,243,39.31037037
43.174966,-77.639663,2014,2.19218107,70.37037037,243,35.94592593
43.174966,-77.639663,2015,2.54691358,70.71604938,243,36.58444444
43.174966,-77.639663,2016,5.233196721,70.13934426,244,41.4197541
43.174966,-77.639663,2017,5.411522634,72.38683128,243,41.74074074
43.174966,-77.639663,2018,4.132510288,71.48148148,243,39.43851852
43.174966,-77.639663,2019,3.283539095,73.83950617,243,37.91037037
43.174966,-77.639663,2020,4.315983607,73.35655738,244,39.76877049
43.174966,-77.639663,2021,5.037860082,70.12345679,243,41.06814815
43.174966,-77.639663,2022,4.769547325,73.61728395,243,40.58518519
43.174966,-77.639663,2023,5.153909465,72.55967078,243,41.27703704
43.174966,-77.639663,2024,6.316803279,74.68442623,244,43.3702459
43.174966,-77.639663,2025,4.530452675,74.80246914,243,40.15481481
43.174966,-77.639663,2026,0.849677419,76.15483871,155,33.52941935
43.202,-77.0104,2010,4.579835391,73.66255144,243,40.2437037
43.202,-77.0104,2011,3.000823045,75.02469136,243,37.40148148
43.202,-77.0104,2012,6.433606557,71.56557377,244,43.5804918
43.202,-77.0104,2013,4.137037037,72.93004115,243,39.44666667
43.202,-77.0104,2014,2.2781893,71.04115226,243,36.10074074
43.202,-77.0104,2015,2.6218107,71.02880658,243,36.71925926
43.202,-77.0104,2016,5.29057377,70.67213115,244,41.52303279
43.202,-77.0104,2017,5.309053498,72.56790123,243,41.5562963
43.202,-77.0104,2018,3.997119342,71.88888889,243,39.19481481
43.202,-77.0104,2019,3.201646091,74.11934156,243,37.76296296
43.202,-77.0104,2020,4.280737705,72.80737705,244,39.70532787
43.202,-77.0104,2021,4.874897119,71.01646091,243,40.77481481
43.202,-77.0104,2022,4.737037037,73.24691358,243,40.52666667
43.202,-77.0104,2023,5.138683128,71.9382716,243,41.24962963
43.202,-77.0104,2024,6.223770492,74.4057377,244,43.20278689
43.202,-77.0104,2025,4.387654321,74.58847737,243,39.89777778
43.202,-77.0104,2026,0.574193548,76.37419355,155,33.03354839
43.203001,-78.71083,2010,4.627983539,73.02057613,243,40.33037037
43.203001,-78.71083,2011,3.279012346,72.9382716,243,37.90222222
43.203001,-78.71083,2012,6.792622951,70.55327869,244,44.22672131
43.203001,-78.71083,2013,4.562962963,70.70781893,243,40.21333333
43.203001,-78.71083,2014,2.553909465,69.90946502,243,36.59703704
43.203001,-78.71083,2015,2.862962963,70.32510288,243,37.15333333
43.203001,-78.71083,2016,5.730327869,69.1557377,244,42.31459016
43.203001,-78.71083,2017,5.787242798,70.44444444,243,42.41703704
43.203001,-78.71083,2018,4.102057613,70.41152263,243,39.3837037
43.203001,-78.71083,2019,3.427983539,72.06584362,243,38.17037037
43.203001,-78.71083,2020,4.538114754,71.21311475,244,40.16860656
43.203001,-78.71083,2021,5.21399177,69.17695473,243,41.38518519
43.203001,-78.71083,2022,4.964197531,71.44855967,243,40.93555556
43.203001,-78.71083,2023,5.267489712,71.16460905,243,41.48148148
43.203001,-78.71083,2024,6.526229508,72.70901639,244,43.74721311
43.203001,-78.71083,2025,4.488065844,74.16460905,243,40.07851852
43.203001,-78.71083,2026,0.675483871,76.15483871,155,33.21587097
43.209007,-78.254897,2010,4.197119342,73.79423868,243,39.55481481
43.209007,-78.254897,2011,2.825925926,74.03292181,243,37.08666667
43.209007,-78.254897,2012,6.328688525,71.20491803,244,43.39163934
43.209007,-78.254897,2013,4.069135802,71.58436214,243,39.32444444
43.209007,-78.254897,2014,2.117695473,70.27572016,243,35.81185185
43.209007,-78.254897,2015,2.44526749,70.91358025,243,36.40148148
43.209007,-78.254897,2016,5.262295082,69.5942623,244,41.47213115
43.209007,-78.254897,2017,5.344855967,71.65843621,243,41.62074074
43.209007,-78.254897,2018,3.785596708,71.5473251,243,38.81407407
43.209007,-78.254897,2019,3.083539095,73.67901235,243,37.55037037
43.209007,-78.254897,2020,4.153278689,72.65163934,244,39.47590164
43.209007,-78.254897,2021,4.867489712,69.91769547,243,40.76148148
43.209007,-78.254897,2022,4.643209877,72.52263374,243,40.35777778
43.209007,-78.254897,2023,4.925514403,72.1563786,243,40.86592593
43.209007,-78.254897,2024,6.166393443,74.12295082,244,43.0995082
43.209007,-78.254897,2025,4.146502058,75.32921811,243,39.4637037
43.209007,-78.254897,2026,0.26,77.44516129,155,32.468
43.2427273,-75.4342824,2010,3.727983539,75.93004115,243,38.71037037
43.2427273,-75.4342824,2011,2.312345679,76.82716049,243,36.16222222
43.2427273,-75.4342824,2012,5.518852459,73.56967213,244,41.93393443
43.2427273,-75.4342824,2013,3.16090535,75.09876543,243,37.68962963
43.2427273,-75.4342824,2014,1.418930041,73.58847737,243,34.55407407
43.2427273,-75.4342824,2015,1.63127572,73.36625514,243,34.9362963
43.2427273,-75.4342824,2016,4.504918033,72.69262295,244,40.10885246
43.2427273,-75.4342824,2017,3.680246914,76.02880658,243,38.62444444
43.2427273,-75.4342824,2018,2.594650206,74.51851852,243,36.67037037
43.2427273,-75.4342824,2019,2.003292181,75.8436214,243,35.60592593
43.2427273,-75.4342824,2020,2.956967213,74.36885246,244,37.32254098
43.2427273,-75.4342824,2021,3.426337449,73.77366255,243,38.16740741
43.2427273,-75.4342824,2022,3.410699588,74.77777778,243,38.13925926
43.2427273,-75.4342824,2023,4.174485597,73.781893,243,39.51407407
43.2427273,-75.4342824,2024,4.925,76.43852459,244,40.865
43.2427273,-75.4342824,2025,2.80617284,76.74074074,243,37.05111111
43.2427273,-75.4342824,2026,-1.332258065,77.52903226,155,29.60193548
43.3123766,-73.4394282,2010,3.496707819,73.2962963,243,38.29407407
43.3123766,-73.4394282,2011,1.87037037,74.64609053,243,35.36666667
43.3123766,-73.4394282,2012,5.253688525,70.92213115,244,41.45663934
43.3123766,-73.4394282,2013,3.106584362,71.35802469,243,37.59185185
43.3123766,-73.4394282,2014,1.208230453,70.7037037,243,34.17481481
43.3123766,-73.4394282,2015,1.43127572,69.85185185,243,34.5762963
43.3123766,-73.4394282,2016,4.431147541,69.16803279,244,39.97606557
43.3123766,-73.4394282,2017,3.786831276,72.10699588,243,38.8162963
43.3123766,-73.4394282,2018,2.839506173,71.80246914,243,37.11111111
43.3123766,-73.4394282,2019,2.205349794,71.81893004,243,35.96962963
43.3123766,-73.4394282,2020,3.348360656,70.37704918,244,38.02704918
43.3123766,-73.4394282,2021,3.641563786,71.6872428,243,38.55481481
43.3123766,-73.4394282,2022,3.709053498,70.84773663,243,38.6762963
43.3123766,-73.4394282,2023,4.503292181,70.83950617,243,40.10592593
43.3123766,-73.4394282,2024,4.960655738,72.50409836,244,40.92918033
43.3123766,-73.4394282,2025,3.199176955,72.18930041,243,37.75851852
43.3123766,-73.4394282,2026,-1.30516129,73.78709677,155,29.65070968
43.4614428,-76.209258,2010,4.046502058,75.85596708,243,39.2837037
43.4614428,-76.209258,2011,2.535802469,76.86831276,243,36.56444444
43.4614428,-76.209258,2012,5.724590164,74.37704918,244,42.3042623
43.4614428,-76.209258,2013,3.434567901,75.63374486,243,38.18222222
43.4614428,-76.209258,2014,1.555555556,74.3909465,243,34.8
43.4614428,-76.209258,2015,1.81563786,74.13580247,243,35.26814815
43.4614428,-76.209258,2016,4.66352459,73.40983607,244,40.39434426
43.4614428,-76.209258,2017,4.461728395,75.25102881,243,40.03111111
43.4614428,-76.209258,2018,3.389300412,73.14814815,243,38.10074074
43.4614428,-76.209258,2019,2.589711934,74.86419753,243,36.66148148
43.4614428,-76.209258,2020,3.669672131,73.40163934,244,38.60540984
43.4614428,-76.209258,2021,4.151851852,72.67489712,243,39.47333333
43.4614428,-76.209258,2022,4.137037037,73.93415638,243,39.44666667
43.4614428,-76.209258,2023,4.650617284,73.18930041,243,40.37111111
43.4614428,-76.209258,2024,5.657786885,75.96311475,244,42.18401639
43.4614428,-76.209258,2025,3.793415638,75.51440329,243,38.82814815
43.4614428,-76.209258,2026,0.034193548,75.76129032,155,32.06154839
43.5551053,-73.8381388,2010,2.916460905,74.33333333,243,37.24962963
43.5551053,-73.8381388,2011,1.180246914,75.71604938,243,34.12444444
43.5551053,-73.8381388,2012,4.319262295,73.42213115,244,39.77467213
43.5551053,-73.8381388,2013,2.293004115,73.16872428,243,36.12740741
43.5551053,-73.8381388,2014,0.342386831,72.59670782,243,32.6162963
43.5551053,-73.8381388,2015,0.623868313,71.44855967,243,33.12296296
43.5551053,-73.8381388,2016,3.585655738,70.87295082,244,38.45418033
43.5551053,-73.8381388,2017,2.877366255,73.77777778,243,37.17925926
43.5551053,-73.8381388,2018,2.198765432,71.86419753,243,35.95777778
43.5551053,-73.8381388,2019,1.32345679,73.22633745,243,34.38222222
43.5551053,-73.8381388,2020,2.571721311,71.34016393,244,36.62909836
43.5551053,-73.8381388,2021,3.019341564,71.8436214,243,37.43481481
43.5551053,-73.8381388,2022,2.866255144,72.06584362,243,37.15925926
43.5551053,-73.8381388,2023,3.904526749,71.38271605,243,39.02814815
43.5551053,-73.8381388,2024,4.27704918,73.95491803,244,39.69868852
43.5551053,-73.8381388,2025,2.677366255,72.10699588,243,36.81925926
43.5551053,-73.8381388,2026,-1.5,72.10322581,155,29.3
43.6578786,-74.5024556,2010,0.595473251,77.4691358,243,33.07185185
43.6578786,-74.5024556,2011,-1.118106996,79.11111111,243,29.98740741
43.6578786,-74.5024556,2012,1.884836066,77.22131148,244,35.39270492
43.6578786,-74.5024556,2013,-0.211111111,77.29218107,243,31.62
43.6578786,-74.5024556,2014,-1.981069959,76.48148148,243,28.43407407
43.6578786,-74.5024556,2015,-1.813580247,75.94650206,243,28.73555556
43.6578786,-74.5024556,2016,1.203688525,74.85245902,244,34.16663934
43.6578786,-74.5024556,2017,0.0781893,79.44855967,243,32.14074074
43.6578786,-74.5024556,2018,-0.941975309,77.30452675,243,30.30444444
43.6578786,-74.5024556,2019,-1.846090535,80.24691358,243,28.67703704
43.6578786,-74.5024556,2020,-0.539754098,76.66393443,244,31.02844262
43.6578786,-74.5024556,2021,-0.044444444,76.58024691,243,31.92
43.6578786,-74.5024556,2022,-0.195061728,77.89711934,243,31.64888889
43.6578786,-74.5024556,2023,0.861316872,76.19753086,243,33.55037037
43.6578786,-74.5024556,2024,1.325819672,79.88934426,244,34.38647541
43.6578786,-74.5024556,2025,-0.569958848,79.05761317,243,30.97407407
43.6578786,-74.5024556,2026,-4.618064516,79.51612903,155,23.68748387
43.7863965,-75.4426165,2010,2.886419753,76.61316872,243,37.19555556
43.7863965,-75.4426165,2011,1.20781893,78.22633745,243,34.17407407
43.7863965,-75.4426165,2012,4.239754098,75.95081967,244,39.63155738
43.7863965,-75.4426165,2013,2.07037037,76.51440329,243,35.72666667
43.7863965,-75.4426165,2014,0.282716049,75.73251029,243,32.50888889
43.7863965,-75.4426165,2015,0.474485597,75.14403292,243,32.85407407
43.7863965,-75.4426165,2016,3.407377049,74.11065574,244,38.13327869
43.7863965,-75.4426165,2017,3.101646091,76.04526749,243,37.58296296
43.7863965,-75.4426165,2018,2.209465021,72.56790123,243,35.97703704
43.7863965,-75.4426165,2019,1.413580247,74.74074074,243,34.54444444
43.7863965,-75.4426165,2020,2.534016393,72.29918033,244,36.56122951
43.7863965,-75.4426165,2021,3.008230453,72.32510288,243,37.41481481
43.7863965,-75.4426165,2022,2.972427984,72.8600823,243,37.35037037
43.7863965,-75.4426165,2023,3.856378601,71.67901235,243,38.94148148
43.7863965,-75.4426165,2024,4.608196721,75.32377049,244,40.2947541
43.7863965,-75.4426165,2025,2.424279835,75.18106996,243,36.3637037
43.7863965,-75.4426165,2026,-1.823870968,75.89677419,155,28.71703226
44.0607,-75.9928,2010,3.453497942,75.75720165,243,38.2162963
44.0607,-75.9928,2011,1.859670782,76.22633745,243,35.34740741
44.0607,-75.9928,2012,4.983196721,74.67622951,244,40.9697541
44.0607,-75.9928,2013,2.783539095,75.05761317,243,37.01037037
44.0607,-75.9928,2014,0.91563786,74.14814815,243,33.64814815
44.0607,-75.9928,2015,1.116460905,73.36625514,243,34.00962963
44.0607,-75.9928,2016,3.94057377,73.45081967,244,39.09303279
44.0607,-75.9928,2017,4.033333333,74.63786008,243,39.26
44.0607,-75.9928,2018,2.788477366,73,243,37.01925926
44.0607,-75.9928,2019,1.990123457,74.1399177,243,35.58222222
44.0607,-75.9928,2020,3.224180328,72.40163934,244,37.80352459
44.0607,-75.9928,2021,3.648148148,72.41563786,243,38.56666667
44.0607,-75.9928,2022,3.579835391,73.32510288,243,38.4437037
44.0607,-75.9928,2023,4.28436214,73.60493827,243,39.71185185
44.0607,-75.9928,2024,5.263934426,75.40163934,244,41.47508197
44.0607,-75.9928,2025,3.144032922,75.27983539,243,37.65925926
44.0607,-75.9928,2026,-1.032903226,75.81290323,155,30.14077419
44.1089711,-73.7775726,2010,-0.018930041,77.20987654,243,31.96592593
44.1089711,-73.7775726,2011,-1.751440329,78.3127572,243,28.84740741
44.1089711,-73.7775726,2012,1.206967213,76.23770492,244,34.17254098
44.1089711,-73.7775726,2013,-0.672016461,75.76131687,243,30.79037037
44.1089711,-73.7775726,2014,-2.635802469,75.43621399,243,27.25555556
44.1089711,-73.7775726,2015,-2.439917695,74.80658436,243,27.60814815
44.1089711,-73.7775726,2016,0.478278689,73.94672131,244,32.86090164
44.1089711,-73.7775726,2017,-0.812345679,79.04526749,243,30.53777778
44.1089711,-73.7775726,2018,-2.082304527,77.40740741,243,28.25185185
44.1089711,-73.7775726,2019,-3.11563786,79.68312757,243,26.39185185
44.1089711,-73.7775726,2020,-1.672540984,76.76639344,244,28.98942623
44.1089711,-73.7775726,2021,-1.002469136,76.38683128,243,30.19555556
44.1089711,-73.7775726,2022,-1.358436214,77.76131687,243,29.55481481
44.1089711,-73.7775726,2023,-0.081893004,76.48971193,243,31.85259259
44.1089711,-73.7775726,2024,0.105327869,80.8852459,244,32.18959016
44.1089711,-73.7775726,2025,-1.595061728,78.32510288,243,29.12888889
44.1089711,-73.7775726,2026,-5.600645161,78.70967742,155,21.91883871
44.4881125,-75.074311,2010,2.462962963,74.35802469,243,36.43333333
44.4881125,-75.074311,2011,0.874897119,74.7654321,243,33.57481481
44.4881125,-75.074311,2012,3.810245902,72.8647541,244,38.85844262
44.4881125,-75.074311,2013,1.879835391,72.76954733,243,35.3837037
44.4881125,-75.074311,2014,-0.116460905,72.9218107,243,31.79037037
44.4881125,-75.074311,2015,0.230864198,70.86419753,243,32.41555556
44.4881125,-75.074311,2016,2.935655738,70.54508197,244,37.28418033
44.4881125,-75.074311,2017,2.730452675,74.39917695,243,36.91481481
44.4881125,-75.074311,2018,1.611111111,72.12757202,243,34.9
44.4881125,-75.074311,2019,0.604115226,74.25102881,243,33.08740741
44.4881125,-75.074311,2020,2.086065574,70.80327869,244,35.75491803
44.4881125,-75.074311,2021,2.679012346,70.51028807,243,36.82222222
44.4881125,-75.074311,2022,2.355967078,72.36213992,243,36.24074074
44.4881125,-75.074311,2023,3.407407407,70.97530864,243,38.13333333
44.4881125,-75.074311,2024,4.218852459,74.5204918,244,39.59393443
44.4881125,-75.074311,2025,2.116872428,73.88477366,243,35.81037037
44.4881125,-75.074311,2026,-2.249032258,74.84516129,155,27.95174194
44.5943743,-74.3106698,2010,0.936625514,76.94238683,243,33.68592593
44.5943743,-74.3106698,2011,-0.773251029,77.7037037,243,30.60814815
44.5943743,-74.3106698,2012,2.265983607,75.15983607,244,36.07877049
44.5943743,-74.3106698,2013,0.344032922,75.0617284,243,32.61925926
44.5943743,-74.3106698,2014,-1.596296296,74.90946502,243,29.12666667
44.5943743,-74.3106698,2015,-1.368312757,73.61728395,243,29.53703704
44.5943743,-74.3106698,2016,1.420901639,72.71311475,244,34.55762295
44.5943743,-74.3106698,2017,0.688888889,77.75720165,243,33.24
44.5943743,-74.3106698,2018,-0.336213992,75.3127572,243,31.39481481
44.5943743,-74.3106698,2019,-1.483950617,77.55967078,243,29.32888889
44.5943743,-74.3106698,2020,0.116393443,73.89754098,244,32.2095082
44.5943743,-74.3106698,2021,0.665020576,74.41563786,243,33.19703704
44.5943743,-74.3106698,2022,0.288065844,75.91769547,243,32.51851852
44.5943743,-74.3106698,2023,1.483950617,74.65020576,243,34.67111111
44.5943743,-74.3106698,2024,1.965983607,78.37704918,244,35.53877049
44.5943743,-74.3106698,2025,-0.025514403,77.47736626,243,31.95407407
44.5943743,-74.3106698,2026,-4.352903226,78.14193548,155,24.16477419
44.7527103,-73.7056478,2010,0.459259259,75.57201646,243,32.82666667
44.7527103,-73.7056478,2011,-1.404526749,76.84773663,243,29.47185185
44.7527103,-73.7056478,2012,1.584836066,74.28278689,244,34.85270492
44.7527103,-73.7056478,2013,-0.230041152,73.70781893,243,31.58592593
44.7527103,-73.7056478,2014,-2.23127572,73.83539095,243,27.9837037
44.7527103,-73.7056478,2015,-1.803292181,71.19341564,243,28.75407407
44.7527103,-73.7056478,2016,0.683606557,72.05737705,244,33.2304918
44.7527103,-73.7056478,2017,0.545679012,76.31687243,243,32.98222222
44.7527103,-73.7056478,2018,-0.098353909,73.19341564,243,31.82296296
44.7527103,-73.7056478,2019,-1.654320988,76.77777778,243,29.02222222
44.7527103,-73.7056478,2020,0.196311475,72.51639344,244,32.35336066
44.7527103,-73.7056478,2021,0.877366255,72.60082305,243,33.57925926
44.7527103,-73.7056478,2022,0.347325103,74.36213992,243,32.62518519
44.7527103,-73.7056478,2023,1.653909465,73.33333333,243,34.97703704
44.7527103,-73.7056478,2024,1.908196721,77.3647541,244,35.4347541
44.7527103,-73.7056478,2025,0.151028807,75.56378601,243,32.27185185
44.7527103,-73.7056478,2026,-4.058709677,75.83225806,155,24.69432258
